,text,score
20142,he joined rautakirja in to lead one of its four business areas and took up the position of president and ceo in   ,0.0
20143,helsinki   finland   sept      globe newswire      ixonos plc expands the company  s smartphone r d services and establishes a new next generation smartphone design unit in connection with ixonos   site in jyvaeskylae   ,1.0
20144,helsinki may   finnish company lemminkainen oyj   hel   lem1s   said today that it will construct an office building at toolonlahti in downtown helsinki   without disclosing financial details   ,0.0
20145,helsinki   thomson financial     m real said it will exercise an option to buy a 50mw natural gas power plant and land in kyroskoski   finland   for around mln eur from kyro oyj   ,1.0
20146,her last position in nokia siemens networks was head of business human resources nsn global it   ,0.0
20147,her present position is the director of stockmann  s international department stores   ,0.0
20148,her work at netapp included strategically repositioning the brand in the category and a major global relaunch   ,0.0
20149,honkarakenne also decided yesterday to sell 500 of its b series shares to key staff members for eur2  per share   ,0.0
20150,honkarakenne also decided yesterday to sell 500 of its b series shares to key staff members for eur 90 per share   ,0.0
20151,hu will offer a further discount of between   and   on selected books   ,0.0
20152,if needed   she provides also further information on ferry connections and hotels   ,0.0
20153,igor and oleg yankov   who currently manage moron and vitim   will hold onto the   stake for now   ,0.0
20154,image data produced by the browser at the phone server is converted into a bitmapped image that is sent to the handset for display      ,0.0
20155,implementation of the project will be carried out by the finnish company yit in association with the investment fund evli property investment russia   epi     ,0.0
20156,in   million tonnes co2 of eua   eu allowance   emissions credit in eu   was traded with an underlying market value approx   ,0.0
20157,in talentum will disclose three interim reports   q1   january   march   on friday   april     q2   april   june   on friday   july     q3   july   september   on friday   october     ,0.0
20158,in   the steel industry accounted for percent of the cargo volumes transported   whereas the energy industry accounted for percent and other industries for percent   ,0.0
20159,in a letter to economic affairs minister   the listed estonian shipping company tallink asks for the approval to be entitled to a   cut in port fees in   ,0.0
20160,in a recent interview with the financial times   ft     sampo  s board chairman bjorn wahlroos said if p c was certainly for sale and the price had been set at sek billion   confirming earlier statements   ,0.0
20161,in a release on oct    peab said the two businesses will continue to be conducted under the brands cliffton and stockholm entreprenad   both part of the peab group   ,0.0
20162,in addition   a further employees can be laid off until further notice and the whole workforce can be laid off for short periods if needed   ,-1.0
20163,in addition   mids are always online and enable full internet browsing   ,0.0
20164,in addition   the contract includes modification of the effluent treatment plant at follum   ,0.0
20165,in connection with the deal   digia will employ persons from nokia in oslo and in silicon valley in the usa   ,0.0
20166,in his current position   manty has worked since   ,0.0
20167,in the financial statement for the first quarter of   tikkurila is reported under discontinued operations   ,0.0
20168,in the fourth quarter of   oko banks expects the operating environment for banking and investment services to remain similar to that in january september   ,0.0
20169,in the meantime the ceo  s duties will be assumed by outotec  s deputy ceo seppo rantakari   ,0.0
20170,in the sinter plant   limestone and coke breeze are mixed with the iron ore concentrate and sintered into lump form or sinter for use in the blast furnaces as a raw material for iron making   ,0.0
20171,in this way   the industry  s starting point has been the consumers   needs   ,0.0
20172,in total   more than surveillance cameras will be handled and managed according to a variety of needs   the company said   ,0.0
20173,in volume   the focus is already outside finland   as   of the group  s products are made in poland and the baltic countries   ,0.0
